Date,Latitude,Longitude,Depth_km,Magnitude_ML,Location,Nearest_Fault,Fault_Length_km,Fault_Width_m,Fault_Depth_m,Fault_Type,Length_km,Seismogenic_Depth_km,Slip_Rate_mm_per_yr,Max_Surface_Slip_m,Recurrence_Interval_yr,Last_Event_Year,Last_Event_Mw,Elapsed_Time_yr,Slip_Deficit_m,Normalized_Slip_m_per_km,Moment_Potential_Nm,Mw_Potential
2018-11-14,40.0131,27.4176,15.33,2,Yenice (Çanakkale),Yenice-Gönen Fay Zonu,10,3,3,strike-slip,47.5,11,2.433333333,4.3,250,1953,7.4,72,0.1752,0.09052631579,2.75E+18,1.592494434
2018-11-13,40.0665,27.7331,7,2,Gönen (Balıkesir),Manyas Fay Zonu,26,5,3,normal (listric),38,12,0.8,0.5,600,1964,6.8,61,0.0488,0.01315789474,6.68E+17,1.183003946
2018-11-13,40.4275,26.3071,7,2.1,Ege Denizi - Saros Körfezi - [11.55 km] Eceabat (Çanakkale),Troya Fayı,11,2,3,oblique / uncertain,35,13,1.5,0.8,566.6666667,1910.333333,7.2,114.6666667,0.172,0.02285714286,2.35E+18,1.547107399
2018-11-13,40.4316,26.2941,7,2,Ege Denizi - Saros Körfezi - [12.34 km] Eceabat (Çanakkale),Troya Fayı,11,2,3,oblique / uncertain,35,13,1.5,0.8,566.6666667,1910.333333,7.2,114.6666667,0.172,0.02285714286,2.35E+18,1.547107399
2018-11-12,40.4206,26.3146,6.97,2.9,Ege Denizi - Saros Körfezi - [10.64 km] Eceabat (Çanakkale),Troya Fayı,11,2,3,oblique / uncertain,35,13,1.5,0.8,566.6666667,1910.333333,7.2,114.6666667,0.172,0.02285714286,2.35E+18,1.547107399
2018-11-12,40.42,26.31,6.98,3,Ege Denizi - Saros Körfezi - [10.68 km] Eceabat (Çanakkale),Troya Fayı,11,2,3,oblique / uncertain,35,13,1.5,0.8,566.6666667,1910.333333,7.2,114.6666667,0.172,0.02285714286,2.35E+18,1.547107399
2018-11-12,40.4351,26.3108,7,2.3,Ege Denizi - Saros Körfezi - [12.28 km] Eceabat (Çanakkale),Troya Fayı,11,2,3,oblique / uncertain,35,13,1.5,0.8,566.6666667,1910.333333,7.2,114.6666667,0.172,0.02285714286,2.35E+18,1.547107399
2018-11-12,40.418,26.2971,7,2,Ege Denizi - Saros Körfezi - [10.84 km] Eceabat (Çanakkale),Troya Fayı,11,2,3,oblique / uncertain,35,13,1.5,0.8,566.6666667,1910.333333,7.2,114.6666667,0.172,0.02285714286,2.35E+18,1.547107399
2018-11-12,40.4063,26.3211,7.03,3.1,Ege Denizi - Saros Körfezi - [08.97 km] Eceabat (Çanakkale),Troya Fayı,11,2,3,oblique / uncertain,35,13,1.5,0.8,566.6666667,1910.333333,7.2,114.6666667,0.172,0.02285714286,2.35E+18,1.547107399
2018-11-12,40.4071,26.3211,6.7,3.1,Ege Denizi - Saros Körfezi - [09.06 km] Eceabat (Çanakkale),Troya Fayı,11,2,3,oblique / uncertain,35,13,1.5,0.8,566.6666667,1910.333333,7.2,114.6666667,0.172,0.02285714286,2.35E+18,1.547107399
2018-11-12,40.387,26.3773,7.11,2.3,Gelibolu (Çanakkale),Troya Fayı,11,2,3,oblique / uncertain,35,13,1.5,0.8,566.6666667,1910.333333,7.2,114.6666667,0.172,0.02285714286,2.35E+18,1.547107399
2018-11-12,39.557,28.192,6.97,2.3,Kepsut (Balıkesir),Havran-Balıkesir Fayı,8,3.5,3.5,strike-slip + transpression,75,13.33333333,2.5,1.433333333,600,1898,6.9,127,0.3175,0.01911111111,9.53E+18,1.952576656
2018-11-10,40.7313,29.169,7,2,Marmara Denizi - [08.61 km] Çınarcık (Yalova),Kuzey Anadolu Fay Zonu,30,2.7,4,strike-slip,1200,15,7.5,5,550,1999,7.4,26,0.195,0.004166666667,1.05E+20,2.648285581
2018-11-07,39.517,26.1718,10.62,2.1,Ayvacık (Çanakkale),Kuzey Anadolu Fay Zonu,27,4,4,strike-slip,1200,15,7.5,5,550,1999,7.4,26,0.195,0.004166666667,1.05E+20,2.648285581
2018-11-05,39.5743,26.158,7.25,2.2,Ayvacık (Çanakkale),Troya Fayı,6,2,4.5,oblique / uncertain,35,13,1.5,0.8,566.6666667,1910.333333,7.2,114.6666667,0.172,0.02285714286,2.35E+18,1.547107399
2018-11-01,40.8683,27.9131,6.99,2.2,Marmara Denizi - [11.44 km] Marmaraereğlisi (Tekirdağ),Kuzey Anadolu Fay Zonu Ganos Fayı,15,2,2,strike-slip,47.5,15,5,5.5,400,1912,7.4,113,0.565,0.1157894737,1.21E+19,2.021303047
2018-10-29,39.6095,26.4403,7,2.5,Ayvacık (Çanakkale),Kuzey Anadolu Fay Zonu,27,4,4,strike-slip,1200,15,7.5,5,550,1999,7.4,26,0.195,0.004166666667,1.05E+20,2.648285581
2018-10-29,40.6036,28.9506,7,2,Çınarcık (Yalova),Kuzey Anadolu Fay Zonu,10,2,3,strike-slip,1200,15,7.5,5,550,1999,7.4,26,0.195,0.004166666667,1.05E+20,2.648285581
2018-10-28,40.2985,27.1055,7,2.8,Biga (Çanakkale),Bekten Fayı,8,4,2,strike-slip + minor thrust,20,14.33333333,3.333333333,3.1,450,1650,7.1,375,1.25,0.155,1.08E+19,1.987605643
2018-10-24,39.6575,26.5211,6.75,2.4,Ayvacık (Çanakkale),Kuzey Anadolu Fay Zonu,27,4,4,strike-slip,1200,15,7.5,5,550,1999,7.4,26,0.195,0.004166666667,1.05E+20,2.648285581
2018-10-22,39.5271,28.8933,6.98,2.2,Dursunbey (Balıkesir),Orhaneli Fayı,12,4,3,strike-slip + thrust,30,13.33333333,2.5,1.433333333,700,1855,6.9,170,0.425,0.04777777778,5.10E+18,1.771713451
2018-10-21,40.408,26.0981,7.03,2,Ege Denizi - [21.94 km] Eceabat (Çanakkale),Troya Fayı,11,2,3,oblique / uncertain,35,13,1.5,0.8,566.6666667,1910.333333,7.2,114.6666667,0.172,0.02285714286,2.35E+18,1.547107399
2018-10-21,39.5316,26.2251,7.02,2.3,Ayvacık (Çanakkale),Kuzey Anadolu Fay Zonu,27,4,4,strike-slip,1200,15,7.5,5,550,1999,7.4,26,0.195,0.004166666667,1.05E+20,2.648285581
2018-10-21,40.7456,29.221,7.02,2.6,Marmara Denizi - [10.29 km] Tuzla (İstanbul),Kuzey Anadolu Fay Zonu,30,2.7,4,strike-slip,1200,15,7.5,5,550,1999,7.4,26,0.195,0.004166666667,1.05E+20,2.648285581
2018-10-20,39.6458,27.59,14.59,2.2,İvrindi (Balıkesir),Havran-Balıkesir Fayı,10,15,10,strike-slip + transpression,75,13.33333333,2.5,1.433333333,600,1898,6.9,127,0.3175,0.01911111111,9.53E+18,1.952576656
2018-10-18,39.5448,26.1571,3.06,2,Ayvacık (Çanakkale),Kuzey Anadolu Fay Zonu,27,4,4,strike-slip,1200,15,7.5,5,550,1999,7.4,26,0.195,0.004166666667,1.05E+20,2.648285581
2018-10-18,40.5925,27.5736,6.94,2.5,"Marmara Denizi, Marmara Adası, Marmara (Balıkesir)",Kuzey Anadolu Fay Zonu Ganos Fayı,26,5,3,strike-slip,47.5,15,5,5.5,400,1912,7.4,113,0.565,0.1157894737,1.21E+19,2.021303047
2018-10-17,40.3428,27.5668,7,2.4,Marmara Denizi - Erdek Körfezi - [08.10 km] Gönen (Balıkesir),Yenice-Gönen Fay Zonu,20,3,2.5,strike-slip,47.5,11,2.433333333,4.3,250,1953,7.4,72,0.1752,0.09052631579,2.75E+18,1.592494434
2018-10-16,40.2943,26.0831,11.96,2.4,Ege Denizi - [13.94 km] Gökçeada (Çanakkale),Troya Fayı,11,2,3,oblique / uncertain,35,13,1.5,0.8,566.6666667,1910.333333,7.2,114.6666667,0.172,0.02285714286,2.35E+18,1.547107399
2018-10-14,40.0631,27.7463,7.03,2,Gönen (Balıkesir),Manyas Fay Zonu,26,5,3,normal (listric),38,12,0.8,0.5,600,1964,6.8,61,0.0488,0.01315789474,6.68E+17,1.183003946
2018-10-14,40.3108,27.5355,11.72,2.4,Marmara Denizi - Erdek Körfezi - [04.33 km] Gönen (Balıkesir),Yenice-Gönen Fay Zonu,20,3,2.5,strike-slip,47.5,11,2.433333333,4.3,250,1953,7.4,72,0.1752,0.09052631579,2.75E+18,1.592494434
2018-10-12,40.4725,26.5906,6.95,2,Gelibolu (Çanakkale),Kuzey Anadolu Fay Zonu,10,5,2,strike-slip,1200,15,7.5,5,550,1999,7.4,26,0.195,0.004166666667,1.05E+20,2.648285581
2018-10-11,40.6803,26.7373,6.95,2.4,Keşan (Edirne),Kuzey Anadolu Fay Zonu,25,5,3,strike-slip,1200,15,7.5,5,550,1999,7.4,26,0.195,0.004166666667,1.05E+20,2.648285581
2018-10-10,40.4845,30.1876,7.05,2,Pamukova (Sakarya),Kuzey Anadolu Fay Zonu,16,4,2.5,strike-slip,1200,15,7.5,5,550,1999,7.4,26,0.195,0.004166666667,1.05E+20,2.648285581
2018-10-10,40.0841,28.5808,6.98,2.7,Mustafakemalpaşa (Bursa),Mustafakemalpaşa Fayı,20,4,2.3,strike-slip + minor normal,47.5,13.33333333,2.5,1.433333333,750,1650,7,375,0.9375,0.0301754386,1.78E+19,2.133816585
2018-10-09,40.7535,27.4673,6.98,2.4,Marmara Denizi - [09.91 km] Süleymanpaşa (Tekirdağ),Kuzey Anadolu Fay Zonu Ganos Fayı,15,5,1.5,strike-slip,47.5,15,5,5.5,400,1912,7.4,113,0.565,0.1157894737,1.21E+19,2.021303047
2018-10-09,40.6071,29.0123,8.68,2.2,Çınarcık (Yalova),Kuzey Anadolu Fay Zonu,10,2,3,strike-slip,1200,15,7.5,5,550,1999,7.4,26,0.195,0.004166666667,1.05E+20,2.648285581
2018-10-07,40.7611,27.4693,6.98,2.3,Marmara Denizi - [09.36 km] Süleymanpaşa (Tekirdağ),Kuzey Anadolu Fay Zonu Ganos Fayı,15,5,1.5,strike-slip,47.5,15,5,5.5,400,1912,7.4,113,0.565,0.1157894737,1.21E+19,2.021303047
2018-10-06,39.5708,27.6116,6.79,2.1,İvrindi (Balıkesir),Havran-Balıkesir Fayı,10,15,10,strike-slip + transpression,75,13.33333333,2.5,1.433333333,600,1898,6.9,127,0.3175,0.01911111111,9.53E+18,1.952576656
2018-10-05,39.5845,26.0168,7,2.3,Ege Denizi - [10.47 km] Ayvacık (Çanakkale),Troya Fayı,6,2,4.5,oblique / uncertain,35,13,1.5,0.8,566.6666667,1910.333333,7.2,114.6666667,0.172,0.02285714286,2.35E+18,1.547107399
2018-10-01,39.6146,26.0753,6.14,2.1,Ege Denizi - [09.40 km] Ayvacık (Çanakkale),Troya Fayı,6,2,4.5,oblique / uncertain,35,13,1.5,0.8,566.6666667,1910.333333,7.2,114.6666667,0.172,0.02285714286,2.35E+18,1.547107399
2018-09-30,39.5646,26.1191,4.34,2.1,Ayvacık (Çanakkale),Troya Fayı,6,2,4.5,oblique / uncertain,35,13,1.5,0.8,566.6666667,1910.333333,7.2,114.6666667,0.172,0.02285714286,2.35E+18,1.547107399
2018-09-30,40.1641,26.3551,7.02,2.3,Eceabat (Çanakkale),Yenimahalle Fayı,10,2,2,small strike-slip,6,12,2.433333333,1.866666667,416.6666667,2008,5,17,0.04136666667,0.3111111111,8.94E+16,0.6007361853
2018-09-29,40.3951,27.6155,7.01,2.5,Marmara Denizi - Erdek Körfezi - [07.54 km] Erdek (Balıkesir),Yenice-Gönen Fay Zonu,20,3,2.5,strike-slip,47.5,11,2.433333333,4.3,250,1953,7.4,72,0.1752,0.09052631579,2.75E+18,1.592494434
2018-09-27,40.7823,27.841,7.01,2.6,Marmara Denizi - [21.13 km] Marmara (Balıkesir),Kuzey Anadolu Fay Zonu Ganos Fayı,15,5,2,strike-slip,47.5,15,5,5.5,400,1912,7.4,113,0.565,0.1157894737,1.21E+19,2.021303047
2018-09-26,39.5881,28.7493,7.01,2.5,Dursunbey (Balıkesir),Orhaneli Fayı,12,4,3,strike-slip + thrust,30,13.33333333,2.5,1.433333333,700,1855,6.9,170,0.425,0.04777777778,5.10E+18,1.771713451
2018-09-24,40.2126,28.8978,9.74,2.7,Nilüfer (Bursa),Kuzey Anadolu Fay Zonu Ulubat Fayı,7,2,3,strike-slip + minor vertical,50,15,3.5,3,650,1855,7,170,0.595,0.06,1.34E+19,2.051132989
2018-09-24,39.6105,28.7385,7,2,Dursunbey (Balıkesir),Orhaneli Fayı,12,4,3,strike-slip + thrust,30,13.33333333,2.5,1.433333333,700,1855,6.9,170,0.425,0.04777777778,5.10E+18,1.771713451
2018-09-24,39.5416,28.7528,7,2.1,Dursunbey (Balıkesir),Orhaneli Fayı,12,4,3,strike-slip + thrust,30,13.33333333,2.5,1.433333333,700,1855,6.9,170,0.425,0.04777777778,5.10E+18,1.771713451
2018-09-23,39.5571,26.1513,6.08,2.6,Ayvacık (Çanakkale),Troya Fayı,6,2,4.5,oblique / uncertain,35,13,1.5,0.8,566.6666667,1910.333333,7.2,114.6666667,0.172,0.02285714286,2.35E+18,1.547107399
2018-09-23,39.5625,28.7696,6.99,2.4,Dursunbey (Balıkesir),Orhaneli Fayı,12,4,3,strike-slip + thrust,30,13.33333333,2.5,1.433333333,700,1855,6.9,170,0.425,0.04777777778,5.10E+18,1.771713451
2018-09-23,39.5808,28.653,9,2.4,Dursunbey (Balıkesir),Orhaneli Fayı,12,4,3,strike-slip + thrust,30,13.33333333,2.5,1.433333333,700,1855,6.9,170,0.425,0.04777777778,5.10E+18,1.771713451
2018-09-23,40.3558,28.5955,11.3,2.4,Mudanya (Bursa),Kuzey Anadolu Fay Zonu Ulubat Fayı,16,4,3,strike-slip + minor vertical,50,15,3.5,3,650,1855,7,170,0.595,0.06,1.34E+19,2.051132989
2018-09-23,39.5953,28.726,6.97,2.7,Dursunbey (Balıkesir),Orhaneli Fayı,12,4,3,strike-slip + thrust,30,13.33333333,2.5,1.433333333,700,1855,6.9,170,0.425,0.04777777778,5.10E+18,1.771713451
2018-09-22,39.5136,28.7336,6.95,2.1,Dursunbey (Balıkesir),Orhaneli Fayı,12,4,3,strike-slip + thrust,30,13.33333333,2.5,1.433333333,700,1855,6.9,170,0.425,0.04777777778,5.10E+18,1.771713451
2018-09-22,39.5873,26.1186,6.24,2.3,Ayvacık (Çanakkale),Troya Fayı,6,2,4.5,oblique / uncertain,35,13,1.5,0.8,566.6666667,1910.333333,7.2,114.6666667,0.172,0.02285714286,2.35E+18,1.547107399
2018-09-22,39.5858,28.7586,7,2.5,Dursunbey (Balıkesir),Orhaneli Fayı,12,4,3,strike-slip + thrust,30,13.33333333,2.5,1.433333333,700,1855,6.9,170,0.425,0.04777777778,5.10E+18,1.771713451
2018-09-19,39.5886,28.7536,7.02,2.2,Dursunbey (Balıkesir),Orhaneli Fayı,12,4,3,strike-slip + thrust,30,13.33333333,2.5,1.433333333,700,1855,6.9,170,0.425,0.04777777778,5.10E+18,1.771713451
2018-09-19,40.5586,27.2021,10.98,2,Marmara Denizi - [08.83 km] Şarköy (Tekirdağ),Kuzey Anadolu Fay Zonu Ganos Fayı,15,3,3,strike-slip,47.5,15,5,5.5,400,1912,7.4,113,0.565,0.1157894737,1.21E+19,2.021303047
2018-09-18,40.0208,26.1435,11.16,2.9,Ege Denizi - [04.75 km] Eceabat (Çanakkale),Troya Fayı,6,2,4.5,oblique / uncertain,35,13,1.5,0.8,566.6666667,1910.333333,7.2,114.6666667,0.172,0.02285714286,2.35E+18,1.547107399
2018-09-18,39.5721,26.1123,6.93,2.1,Ayvacık (Çanakkale),Troya Fayı,6,2,4.5,oblique / uncertain,35,13,1.5,0.8,566.6666667,1910.333333,7.2,114.6666667,0.172,0.02285714286,2.35E+18,1.547107399
2018-09-16,39.5728,26.088,6.14,2.2,Ege Denizi - [05.10 km] Ayvacık (Çanakkale),Troya Fayı,6,2,4.5,oblique / uncertain,35,13,1.5,0.8,566.6666667,1910.333333,7.2,114.6666667,0.172,0.02285714286,2.35E+18,1.547107399
2018-09-15,39.551,26.2,7.81,2.2,Ayvacık (Çanakkale),Kuzey Anadolu Fay Zonu,27,4,4,strike-slip,1200,15,7.5,5,550,1999,7.4,26,0.195,0.004166666667,1.05E+20,2.648285581
2018-09-12,40.5981,27.3708,7.07,2.6,Marmara Denizi - [11.29 km] Marmara (Balıkesir),Kuzey Anadolu Fay Zonu Ganos Fayı,15,3,1.5,strike-slip,47.5,15,5,5.5,400,1912,7.4,113,0.565,0.1157894737,1.21E+19,2.021303047
2018-09-11,40.7903,27.5916,26.88,3.1,Marmara Denizi - [14.17 km] Süleymanpaşa (Tekirdağ),Kuzey Anadolu Fay Zonu Ganos Fayı,26,5,3,strike-slip,47.5,15,5,5.5,400,1912,7.4,113,0.565,0.1157894737,1.21E+19,2.021303047
2018-09-10,40.6688,29.2956,10.12,2.4,Marmara Denizi - [01.19 km] Merkez (Yalova),Kuzey Anadolu Fay Zonu,30,2.7,4,strike-slip,1200,15,7.5,5,550,1999,7.4,26,0.195,0.004166666667,1.05E+20,2.648285581
2018-09-10,40.387,26.1868,7,2.2,Ege Denizi - Saros Körfezi - [14.41 km] Eceabat (Çanakkale),Troya Fayı,11,2,3,oblique / uncertain,35,13,1.5,0.8,566.6666667,1910.333333,7.2,114.6666667,0.172,0.02285714286,2.35E+18,1.547107399
2018-09-09,40.7856,27.477,6.89,2.2,Marmara Denizi - [08.02 km] Süleymanpaşa (Tekirdağ),Kuzey Anadolu Fay Zonu Ganos Fayı,15,5,1.5,strike-slip,47.5,15,5,5.5,400,1912,7.4,113,0.565,0.1157894737,1.21E+19,2.021303047
2018-09-09,40.7686,27.5,6.94,2.9,Marmara Denizi - [10.70 km] Süleymanpaşa (Tekirdağ),Kuzey Anadolu Fay Zonu Ganos Fayı,15,5,1.5,strike-slip,47.5,15,5,5.5,400,1912,7.4,113,0.565,0.1157894737,1.21E+19,2.021303047
2018-09-08,39.6556,29.4601,7.01,2.1,Tavşanlı (Kütahya),Orhaneli Fayı,12,4,3,strike-slip + thrust,30,13.33333333,2.5,1.433333333,700,1855,6.9,170,0.425,0.04777777778,5.10E+18,1.771713451
2018-09-08,40.641,27.3765,14.19,2.3,Marmara Denizi - [09.62 km] Şarköy (Tekirdağ),Kuzey Anadolu Fay Zonu Ganos Fayı,15,3,1.5,strike-slip,47.5,15,5,5.5,400,1912,7.4,113,0.565,0.1157894737,1.21E+19,2.021303047
2018-09-07,39.6713,26.5338,9.32,2.3,Ayvacık (Çanakkale),Kuzey Anadolu Fay Zonu,27,4,4,strike-slip,1200,15,7.5,5,550,1999,7.4,26,0.195,0.004166666667,1.05E+20,2.648285581
2018-09-07,39.8105,27.5636,14.41,2.4,Balya (Balıkesir),Havran-Balıkesir Fayı,10,15,10,strike-slip + transpression,75,13.33333333,2.5,1.433333333,600,1898,6.9,127,0.3175,0.01911111111,9.53E+18,1.952576656
2018-09-06,40.8295,28.3963,7.01,2.1,Marmara Denizi - [21.81 km] Büyükçekmece (İstanbul),Kuzey Anadolu Fay Zonu,10,2,3,strike-slip,1200,15,7.5,5,550,1999,7.4,26,0.195,0.004166666667,1.05E+20,2.648285581
2018-09-06,40.834,28.408,7.02,2,Marmara Denizi - [20.90 km] Büyükçekmece (İstanbul),Kuzey Anadolu Fay Zonu,10,2,3,strike-slip,1200,15,7.5,5,550,1999,7.4,26,0.195,0.004166666667,1.05E+20,2.648285581
2018-09-06,40.847,28.4115,18.58,3.2,Marmara Denizi - [19.52 km] Büyükçekmece (İstanbul),Kuzey Anadolu Fay Zonu,10,2,3,strike-slip,1200,15,7.5,5,550,1999,7.4,26,0.195,0.004166666667,1.05E+20,2.648285581
2018-09-06,40.8128,28.4435,7.01,2.2,Marmara Denizi - [21.66 km] Büyükçekmece (İstanbul),Kuzey Anadolu Fay Zonu,10,2,3,strike-slip,1200,15,7.5,5,550,1999,7.4,26,0.195,0.004166666667,1.05E+20,2.648285581
2018-09-06,40.8475,28.4326,7,2.5,Marmara Denizi - [18.56 km] Büyükçekmece (İstanbul),Kuzey Anadolu Fay Zonu,10,2,3,strike-slip,1200,15,7.5,5,550,1999,7.4,26,0.195,0.004166666667,1.05E+20,2.648285581
2018-09-06,40.8388,28.4395,7,2.8,Marmara Denizi - [19.15 km] Büyükçekmece (İstanbul),Kuzey Anadolu Fay Zonu,10,2,3,strike-slip,1200,15,7.5,5,550,1999,7.4,26,0.195,0.004166666667,1.05E+20,2.648285581
2018-09-06,40.8446,28.4081,7,2.3,Marmara Denizi - [19.89 km] Büyükçekmece (İstanbul),Kuzey Anadolu Fay Zonu,10,2,3,strike-slip,1200,15,7.5,5,550,1999,7.4,26,0.195,0.004166666667,1.05E+20,2.648285581
2018-09-06,40.3891,28.845,6.82,2.1,Marmara Denizi - Gemlik Körfezi - [01.61 km] Mudanya (Bursa),Kuzey Anadolu Fay Zonu Ulubat Fayı,7,2,3,strike-slip + minor vertical,50,15,3.5,3,650,1855,7,170,0.595,0.06,1.34E+19,2.051132989
2018-09-03,39.5441,26.2005,6.88,2.5,Ayvacık (Çanakkale),Kuzey Anadolu Fay Zonu,27,4,4,strike-slip,1200,15,7.5,5,550,1999,7.4,26,0.195,0.004166666667,1.05E+20,2.648285581
2018-09-02,40.2563,29.3786,7.08,2.1,Kestel (Bursa),Kuzey Anadolu Fay Zonu,13,1.5,3.5,strike-slip,1200,15,7.5,5,550,1999,7.4,26,0.195,0.004166666667,1.05E+20,2.648285581
2018-08-30,39.5483,28.8271,7.02,2.8,Dursunbey (Balıkesir),Orhaneli Fayı,12,4,3,strike-slip + thrust,30,13.33333333,2.5,1.433333333,700,1855,6.9,170,0.425,0.04777777778,5.10E+18,1.771713451
2018-08-30,40.6061,27.6375,7,3.2,"Marmara Denizi, Marmara Adası, Marmara (Balıkesir)",Kuzey Anadolu Fay Zonu Ganos Fayı,26,5,3,strike-slip,47.5,15,5,5.5,400,1912,7.4,113,0.565,0.1157894737,1.21E+19,2.021303047
2018-08-29,39.9333,26.8896,7.01,2.6,Çan (Çanakkale),Bekten Fayı,32,5,3.5,strike-slip + minor thrust,20,14.33333333,3.333333333,3.1,450,1650,7.1,375,1.25,0.155,1.08E+19,1.987605643
2018-08-28,39.5645,26.0903,8.64,2.1,Ege Denizi - [04.22 km] Ayvacık (Çanakkale),Troya Fayı,6,2,4.5,oblique / uncertain,35,13,1.5,0.8,566.6666667,1910.333333,7.2,114.6666667,0.172,0.02285714286,2.35E+18,1.547107399
2018-08-28,39.5508,26.4448,6.1,2,Ayvacık (Çanakkale),Kuzey Anadolu Fay Zonu,27,4,4,strike-slip,1200,15,7.5,5,550,1999,7.4,26,0.195,0.004166666667,1.05E+20,2.648285581
2018-08-25,39.5816,26.0065,10.54,3.1,Ege Denizi - [11.07 km] Ayvacık (Çanakkale),Troya Fayı,6,2,4.5,oblique / uncertain,35,13,1.5,0.8,566.6666667,1910.333333,7.2,114.6666667,0.172,0.02285714286,2.35E+18,1.547107399
2018-08-21,40.7851,27.6923,7.02,2.1,Marmara Denizi - [14.98 km] Marmara (Balıkesir),Kuzey Anadolu Fay Zonu Ganos Fayı,26,5,3,strike-slip,47.5,15,5,5.5,400,1912,7.4,113,0.565,0.1157894737,1.21E+19,2.021303047
2018-08-21,39.924,26.8613,6.85,2.4,Çan (Çanakkale),Bekten Fayı,32,5,3.5,strike-slip + minor thrust,20,14.33333333,3.333333333,3.1,450,1650,7.1,375,1.25,0.155,1.08E+19,1.987605643
2018-08-19,40.5763,27.4133,6.99,2.3,Marmara Denizi - [06.97 km] Marmara (Balıkesir),Kuzey Anadolu Fay Zonu Ganos Fayı,15,3,1.5,strike-slip,47.5,15,5,5.5,400,1912,7.4,113,0.565,0.1157894737,1.21E+19,2.021303047
2018-08-19,39.5271,28.8141,7,2.3,Dursunbey (Balıkesir),Orhaneli Fayı,12,4,3,strike-slip + thrust,30,13.33333333,2.5,1.433333333,700,1855,6.9,170,0.425,0.04777777778,5.10E+18,1.771713451
2018-08-17,40.3535,28.6608,12.29,2.2,Mudanya (Bursa),Kuzey Anadolu Fay Zonu Ulubat Fayı,16,2,3,strike-slip + minor vertical,50,15,3.5,3,650,1855,7,170,0.595,0.06,1.34E+19,2.051132989
2018-08-17,40.8435,26.4855,20.21,3.2,Keşan (Edirne),Kuzey Anadolu Fay Zonu,10,5,1.5,strike-slip,1200,15,7.5,5,550,1999,7.4,26,0.195,0.004166666667,1.05E+20,2.648285581
2018-08-17,40.883,26.4266,19.69,3.7,İpsala (Edirne),Kuzey Anadolu Fay Zonu,10,5,1.5,strike-slip,1200,15,7.5,5,550,1999,7.4,26,0.195,0.004166666667,1.05E+20,2.648285581
2018-08-17,40.5763,27.5881,7,2.8,Marmara Denizi - [00.99 km] Marmara (Balıkesir),Kuzey Anadolu Fay Zonu Ganos Fayı,26,5,3,strike-slip,47.5,15,5,5.5,400,1912,7.4,113,0.565,0.1157894737,1.21E+19,2.021303047
2018-08-16,40.62,29.0851,11.69,2.9,Çınarcık (Yalova),Kuzey Anadolu Fay Zonu,10,2,3,strike-slip,1200,15,7.5,5,550,1999,7.4,26,0.195,0.004166666667,1.05E+20,2.648285581
2018-08-14,40.7906,28.2801,7.01,2.9,Marmara Denizi - [30.35 km] Büyükçekmece (İstanbul),Manyas Fay Zonu,15,2,2,normal (listric),38,12,0.8,0.5,600,1964,6.8,61,0.0488,0.01315789474,6.68E+17,1.183003946
2018-08-14,40.802,28.2691,7,2.6,Marmara Denizi - [29.42 km] Silivri (İstanbul),Manyas Fay Zonu,15,2,2,normal (listric),38,12,0.8,0.5,600,1964,6.8,61,0.0488,0.01315789474,6.68E+17,1.183003946
2018-08-13,40.0593,27.781,9.78,2,Gönen (Balıkesir),Manyas Fay Zonu,26,5,3,normal (listric),38,12,0.8,0.5,600,1964,6.8,61,0.0488,0.01315789474,6.68E+17,1.183003946
2018-08-13,40.6305,27.3221,21.61,3.8,Marmara Denizi - [07.87 km] Şarköy (Tekirdağ),Kuzey Anadolu Fay Zonu Ganos Fayı,15,3,1.5,strike-slip,47.5,15,5,5.5,400,1912,7.4,113,0.565,0.1157894737,1.21E+19,2.021303047
2018-08-12,39.7213,27.6216,14.02,2.1,Balya (Balıkesir),Havran-Balıkesir Fayı,10,15,10,strike-slip + transpression,75,13.33333333,2.5,1.433333333,600,1898,6.9,127,0.3175,0.01911111111,9.53E+18,1.952576656
2018-08-09,40.8331,27.9331,7.32,2.3,Marmara Denizi - [14.90 km] Marmaraereğlisi (Tekirdağ),Kuzey Anadolu Fay Zonu Ganos Fayı,15,2,2,strike-slip,47.5,15,5,5.5,400,1912,7.4,113,0.565,0.1157894737,1.21E+19,2.021303047
2018-08-08,39.6521,27.8325,12.88,2,Karesi (Balıkesir),Havran-Balıkesir Fayı,19,3.5,3.5,strike-slip + transpression,75,13.33333333,2.5,1.433333333,600,1898,6.9,127,0.3175,0.01911111111,9.53E+18,1.952576656
2018-08-07,39.6548,28.91,7,2.5,Büyükorhan (Bursa),Orhaneli Fayı,12,4,3,strike-slip + thrust,30,13.33333333,2.5,1.433333333,700,1855,6.9,170,0.425,0.04777777778,5.10E+18,1.771713451
2018-08-07,40.607,29.0598,11.15,2.5,Çınarcık (Yalova),Kuzey Anadolu Fay Zonu,10,2,3,strike-slip,1200,15,7.5,5,550,1999,7.4,26,0.195,0.004166666667,1.05E+20,2.648285581
2018-08-07,40.6281,29.117,11.74,2.7,Çınarcık (Yalova),Kuzey Anadolu Fay Zonu,30,2.7,4,strike-slip,1200,15,7.5,5,550,1999,7.4,26,0.195,0.004166666667,1.05E+20,2.648285581
2018-08-05,40.239,26.2991,10.24,2.6,Eceabat (Çanakkale),Troya Fayı,11,2,3,oblique / uncertain,35,13,1.5,0.8,566.6666667,1910.333333,7.2,114.6666667,0.172,0.02285714286,2.35E+18,1.547107399
